Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Previous Purchases,Payment Method,Sale Applied
30,Male,Handbag,Accessories,77.54349570924856,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,11,Debit Card,Yes
24,Male,Jacket,Outerwear,45.26362786519982,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,41,Cash,Yes
62,Male,Scarf,Accessories,54.29272904341793,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,24,PayPal,Yes
43,Male,Shorts,Clothing,62.63748278772645,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,21,Venmo,Yes
35,Male,Sunglasses,Accessories,94.29317133347016,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,24,Bank Transfer,Yes
28,Male,T-shirt,Clothing,7.654696148165037,California,S,Magenta,Spring,2.9,Yes,Store Pickup,8,Credit Card,Yes
32,Male,Belt,Accessories,101.72520380749027,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,12,Cash,Yes
39,Male,Sneakers,Footwear,24.745682576206967,Arizona,S,Indigo,Spring,3.7,Yes,Express,48,Debit Card,Yes
28,Male,Hat,Accessories,58.56136268421133,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,6,Bank Transfer,Yes
47,Male,Gloves,Accessories,115.77901193934731,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,14,PayPal,Yes
20,Male,Pants,Clothing,42.285600381909255,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,34,PayPal,Yes
63,Male,Socks,Clothing,61.44510444141388,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,12,Cash,Yes
25,Male,Jacket,Outerwear,7.693925814800636,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,11,Bank Transfer,Yes
29,Male,Shoes,Footwear,87.59195497869352,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,5,PayPal,Yes
50,Male,Jeans,Clothing,75.39266736565727,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,25,Venmo,Yes
18,Male,Socks,Clothing,83.3291717916395,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,11,Credit Card,Yes
70,Male,Sandals,Footwear,28.91143679807628,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,27,PayPal,Yes
66,Male,Scarf,Accessories,74.96799304788365,Utah,L,Olive,Fall,4.1,Yes,Standard,43,Credit Card,Yes
28,Male,Blouse,Clothing,68.87888178650651,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,18,Debit Card,Yes
54,Male,Jewelry,Accessories,39.67838044636022,Hawaii,L,Purple,Winter,4.2,Yes,Express,32,Bank Transfer,Yes
19,Male,Sweater,Clothing,42.49714826684786,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,27,Bank Transfer,Yes
20,Male,Gloves,Accessories,42.72908629538856,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,24,Credit Card,Yes
43,Male,Sunglasses,Accessories,75.76427070463224,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,31,Debit Card,Yes
38,Male,Coat,Outerwear,85.04866669592448,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,39,PayPal,Yes
50,Male,Dress,Clothing,74.14958523134598,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,36,Debit Card,Yes
64,Male,Skirt,Clothing,31.70527117066202,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,5,Cash,Yes
49,Male,Pants,Clothing,61.09974557960914,Vermont,L,Yellow,Summer,2.9,Yes,Express,47,Credit Card,Yes
47,Male,Sweater,Clothing,62.31510388340243,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,29,Bank Transfer,Yes
36,Male,Hoodie,Clothing,63.99407185888448,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,43,Venmo,Yes
55,Male,Coat,Outerwear,78.30997528318103,New York,L,Gray,Summer,4.3,Yes,Store Pickup,40,Debit Card,Yes
25,Male,Jewelry,Accessories,90.50109377678088,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,4,Debit Card,Yes
53,Male,Belt,Accessories,28.933415348525763,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,39,PayPal,Yes
49,Male,Sandals,Footwear,88.30908480562194,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,45,Venmo,Yes
35,Male,Sunglasses,Accessories,94.09963421921913,Nevada,XL,Beige,Spring,3.2,Yes,Express,20,Venmo,Yes
29,Male,Sweater,Clothing,40.782320913299095,Montana,XL,Brown,Spring,4.4,Yes,Standard,14,Debit Card,Yes
47,Male,Belt,Accessories,118.35723894109552,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,33,PayPal,Yes
53,Male,Handbag,Accessories,89.44312394025266,Alaska,S,Teal,Fall,4.2,Yes,Standard,18,Credit Card,Yes
33,Male,Skirt,Clothing,45.64930521102293,Mississippi,L,Black,Fall,4.0,Yes,Express,9,Bank Transfer,Yes
21,Male,Handbag,Accessories,20.612600680919734,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,34,PayPal,Yes
32,Male,Shorts,Clothing,31.315318542674973,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,33,Venmo,Yes
52,Male,Boots,Footwear,98.33822298373244,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,15,Bank Transfer,Yes
67,Male,Sunglasses,Accessories,27.846610687624384,Indiana,M,White,Winter,3.5,Yes,Store Pickup,4,PayPal,Yes
43,Male,Scarf,Accessories,28.876388562924568,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,25,Debit Card,Yes
58,Male,Jewelry,Accessories,45.492681068586734,South Dakota,XL,Violet,Spring,4.7,Yes,Express,20,Credit Card,Yes
20,Male,Handbag,Accessories,34.46139056843834,West Virginia,M,Red,Summer,4.5,Yes,Express,5,Credit Card,Yes
61,Male,Gloves,Accessories,72.809492878764,Alabama,S,Lavender,Spring,2.8,Yes,Express,16,Cash,Yes
32,Male,Jeans,Clothing,-7.825346801381457,Louisiana,M,Gold,Fall,2.9,Yes,Standard,13,Debit Card,Yes
38,Male,Hat,Accessories,36.51224717331421,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,11,Credit Card,Yes
21,Male,Jeans,Clothing,71.9486369721368,California,L,Magenta,Winter,4.9,Yes,Standard,21,Credit Card,Yes
37,Male,Pants,Clothing,15.04433636070301,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,6,Debit Card,Yes
27,Male,Shorts,Clothing,78.6482260786327,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,29,Venmo,Yes
36,Male,Pants,Clothing,49.397172440787344,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,15,Cash,Yes
32,Male,Backpack,Accessories,50.19911026606032,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,17,Bank Transfer,Yes
51,Male,Jewelry,Accessories,77.61481154572182,Louisiana,L,White,Summer,3.1,Yes,Express,32,Credit Card,Yes
64,Male,Sweater,Clothing,82.82546578132231,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,42,Venmo,Yes
68,Male,Shoes,Footwear,13.282756976411214,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,21,Cash,Yes
68,Male,Blouse,Clothing,67.26327504309918,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,9,Cash,Yes
33,Male,Jeans,Clothing,52.20466122039174,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,16,Bank Transfer,Yes
65,Male,Sunglasses,Accessories,49.36982697904098,Maryland,XL,Yellow,Summer,4.6,Yes,Express,42,Credit Card,Yes
48,Male,Jewelry,Accessories,35.24206948526542,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,37,Debit Card,Yes
69,Male,Coat,Outerwear,36.98119391146941,North Dakota,S,Silver,Spring,4.2,Yes,Express,32,Debit Card,Yes
59,Male,Jewelry,Accessories,19.995662456824107,Maryland,M,Indigo,Spring,3.0,Yes,Express,28,Cash,Yes
48,Male,Backpack,Accessories,86.39604169980038,Virginia,XL,Lavender,Winter,4.0,Yes,Express,13,Credit Card,Yes
25,Male,Skirt,Clothing,22.2937280627648,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,11,Bank Transfer,Yes
29,Male,Shirt,Clothing,31.27034690502496,Georgia,M,Green,Winter,3.0,Yes,Store Pickup,36,Bank Transfer,Yes
57,Male,Sweater,Clothing,108.24261349042094,Hawaii,M,Orange,Spring,3.7,Yes,Express,23,Debit Card,Yes
23,Male,Sneakers,Footwear,100.72033632290704,Arkansas,L,Turquoise,Summer,4.0,Yes,Standard,37,Bank Transfer,Yes
45,Male,Sandals,Footwear,44.24369002346302,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,21,Cash,Yes
38,Male,Belt,Accessories,103.66066749312532,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,22,Debit Card,Yes
21,Male,Skirt,Clothing,54.958244009549965,Minnesota,M,Teal,Summer,3.0,Yes,2-Day Shipping,9,Cash,Yes
32,Male,Sweater,Clothing,26.96429809928833,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,16,Venmo,Yes
63,Male,Skirt,Clothing,56.76634412969153,Ohio,M,Red,Summer,3.5,Yes,Standard,4,PayPal,Yes
29,Male,Handbag,Accessories,44.61983735470065,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,3,Debit Card,Yes
27,Male,Jewelry,Accessories,38.546009603588125,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,6,Debit Card,Yes
56,Male,Scarf,Accessories,32.83755499285449,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,18,Venmo,Yes
30,Male,T-shirt,Clothing,52.139981306823344,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,34,Venmo,Yes
49,Male,Coat,Outerwear,73.21270486111577,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,26,Credit Card,Yes
58,Male,T-shirt,Clothing,49.99204194042049,Colorado,M,Indigo,Winter,3.7,Yes,Standard,50,PayPal,Yes
57,Male,Dress,Clothing,33.140309719300944,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,40,Bank Transfer,Yes
60,Male,Shoes,Footwear,85.14180809478691,Utah,M,Green,Spring,4.7,Yes,Free Shipping,24,Cash,Yes
69,Male,Handbag,Accessories,56.991997508665015,Connecticut,M,White,Spring,2.7,Yes,Express,33,PayPal,Yes
70,Male,Skirt,Clothing,26.145990417532182,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,19,Credit Card,Yes
53,Male,Sunglasses,Accessories,58.2572423767792,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,24,Credit Card,Yes
25,Male,Sandals,Footwear,86.59257683847224,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,19,Credit Card,Yes
48,Male,Shoes,Footwear,9.420099781558555,Delaware,XL,Purple,Summer,4.4,Yes,Standard,4,Credit Card,Yes
69,Male,T-shirt,Clothing,41.79637919606061,Maryland,M,Lavender,Winter,4.0,Yes,Standard,11,Venmo,Yes
25,Male,Sneakers,Footwear,94.94587210246524,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,28,PayPal,Yes
29,Male,Hat,Accessories,110.2074053086693,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,24,PayPal,Yes
46,Male,Skirt,Clothing,94.58196812071704,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,25,Credit Card,Yes
37,Male,Sweater,Clothing,46.34654766617564,Delaware,L,Olive,Summer,3.6,Yes,Express,27,Bank Transfer,Yes
20,Male,Sandals,Footwear,85.5532979157685,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,49,Venmo,Yes
40,Male,Dress,Clothing,72.1685722232834,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,45,Credit Card,Yes
60,Male,Sweater,Clothing,69.94194762340075,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,26,PayPal,Yes
26,Male,Jacket,Outerwear,44.95614695132212,North Dakota,S,White,Summer,3.6,Yes,Express,4,Cash,Yes
29,Male,Gloves,Accessories,27.646375935455595,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,3,Credit Card,Yes
66,Male,Handbag,Accessories,50.9755370397438,Maryland,M,Beige,Fall,3.7,Yes,Standard,45,Venmo,Yes
66,Male,Dress,Clothing,38.5083269797606,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,21,Cash,Yes
56,Male,Pants,Clothing,101.27019272001276,Montana,M,Charcoal,Winter,4.6,Yes,Standard,50,Cash,Yes
69,Male,Jeans,Clothing,78.10957614308658,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,19,Bank Transfer,Yes
38,Male,Pants,Clothing,89.42007683265518,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,6,PayPal,Yes
42,Male,Dress,Clothing,90.63905942589928,Vermont,M,Pink,Spring,3.7,Yes,Express,50,Credit Card,Yes
30,Male,Pants,Clothing,17.79466486813088,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,17,Debit Card,Yes
66,Male,Jewelry,Accessories,30.48332704976884,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,24,Debit Card,Yes
36,Male,Handbag,Accessories,19.39713891264631,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,46,Venmo,Yes
58,Male,Sweater,Clothing,83.93991929985437,West Virginia,L,Teal,Fall,4.3,Yes,Standard,42,Cash,Yes
45,Male,Backpack,Accessories,78.90314050873828,South Dakota,M,Beige,Winter,2.5,Yes,Standard,10,Cash,Yes
47,Male,Shorts,Clothing,57.63558633533055,Maine,XL,White,Spring,2.6,Yes,Standard,1,Cash,Yes
66,Male,Jewelry,Accessories,113.8477455137092,Kansas,L,White,Summer,4.9,Yes,Standard,28,Debit Card,Yes
41,Male,Sneakers,Footwear,15.87965237000596,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,48,Debit Card,Yes
41,Male,Belt,Accessories,70.71622774424536,Tennessee,S,Cyan,Winter,3.0,Yes,Standard,47,Credit Card,Yes
66,Male,Hoodie,Clothing,101.16221747000137,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,29,PayPal,Yes
37,Male,Shirt,Clothing,97.83325387925872,Wyoming,M,Olive,Summer,4.8,Yes,Standard,37,Venmo,Yes
70,Male,Pants,Clothing,82.4823963410431,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,38,Debit Card,Yes
62,Male,Scarf,Accessories,53.5669101852856,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,48,Bank Transfer,Yes
61,Male,Coat,Outerwear,41.75506454306171,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,36,PayPal,Yes
48,Male,Coat,Outerwear,32.05491257028337,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,9,Credit Card,Yes
70,Male,Socks,Clothing,32.51609116387453,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,34,Bank Transfer,Yes
46,Male,Sweater,Clothing,37.456765769757766,North Dakota,M,Beige,Winter,3.7,Yes,Express,43,Venmo,Yes
31,Male,Shirt,Clothing,117.50239466835502,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,46,PayPal,Yes
19,Male,Shirt,Clothing,83.05885236995722,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,5,Credit Card,Yes
39,Male,Sweater,Clothing,47.49005606414977,Alaska,M,Teal,Winter,4.5,Yes,Standard,15,Bank Transfer,Yes
41,Male,Blouse,Clothing,39.57228316694013,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,30,Credit Card,Yes
20,Male,Sweater,Clothing,93.25862908551248,Oregon,L,Maroon,Spring,3.7,Yes,Standard,44,Venmo,Yes
36,Male,Hat,Accessories,69.7255089439205,Rhode Island,S,Orange,Fall,4.4,Yes,Express,16,PayPal,Yes
32,Male,Sweater,Clothing,42.555592088671375,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,16,Bank Transfer,Yes
69,Male,Hoodie,Clothing,83.87374422983825,Massachusetts,M,Silver,Winter,3.5,Yes,Express,16,Cash,Yes
40,Male,Shorts,Clothing,37.899331422174455,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,21,Credit Card,Yes
40,Male,Shorts,Clothing,36.8611364925774,New Jersey,L,Blue,Summer,3.5,Yes,Express,39,Venmo,Yes
20,Male,Hat,Accessories,10.579233887633544,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,40,Debit Card,Yes
64,Male,Coat,Outerwear,40.64099874715273,Kentucky,M,Olive,Spring,2.6,Yes,Next Day Air,48,Credit Card,Yes
27,Male,Sandals,Footwear,10.038313170053517,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,26,Venmo,Yes
24,Male,Skirt,Clothing,42.850724512468894,Virginia,M,Charcoal,Winter,4.0,Yes,Standard,46,Debit Card,Yes
48,Male,Shoes,Footwear,44.63111557495128,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,27,Bank Transfer,Yes
49,Male,Jeans,Clothing,45.73105696576305,New Mexico,L,Violet,Spring,4.7,Yes,Next Day Air,5,Cash,Yes
36,Male,Sandals,Footwear,47.21815131196009,Oregon,L,Red,Fall,3.9,Yes,Store Pickup,43,PayPal,Yes
56,Male,Blouse,Clothing,88.50712433899105,South Carolina,M,Beige,Fall,2.7,Yes,Free Shipping,17,PayPal,Yes
37,Male,Hat,Accessories,104.1531924640404,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,3,Bank Transfer,Yes
42,Male,Sweater,Clothing,64.80122940073146,Kentucky,M,Violet,Spring,2.6,Yes,2-Day Shipping,47,Bank Transfer,Yes
28,Male,Skirt,Clothing,89.61967584194622,New York,M,Teal,Winter,3.9,Yes,Standard,24,Debit Card,Yes
27,Male,Jeans,Clothing,50.94941270724382,Texas,XL,Yellow,Fall,4.9,Yes,Next Day Air,12,Cash,Yes
63,Male,Sneakers,Footwear,63.6297372801522,Missouri,L,Yellow,Fall,4.1,Yes,Store Pickup,35,Debit Card,Yes
58,Male,Jewelry,Accessories,70.22682722159723,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,42,Venmo,Yes
37,Male,Jewelry,Accessories,48.45437120676179,Oregon,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,1,PayPal,Yes
56,Male,Pants,Clothing,63.45538112895354,Nevada,L,Black,Spring,3.8,Yes,Standard,27,Cash,Yes
18,Male,Belt,Accessories,66.38693028482345,Arkansas,M,Olive,Spring,4.0,Yes,Standard,16,Credit Card,Yes
48,Male,Hat,Accessories,55.65477826005156,Minnesota,XL,Magenta,Summer,3.6,Yes,Express,36,Credit Card,Yes
31,Male,Sneakers,Footwear,71.82479703086285,Georgia,M,Olive,Winter,3.0,Yes,Store Pickup,30,Credit Card,Yes
51,Male,Pants,Clothing,38.034234441978825,Rhode Island,M,Teal,Summer,3.0,Yes,Standard,18,Debit Card,Yes
65,Male,T-shirt,Clothing,109.80287983422224,Nevada,M,White,Spring,2.6,Yes,Free Shipping,45,Cash,Yes
53,Male,Sneakers,Footwear,55.97559056228327,Texas,M,Charcoal,Fall,3.4,Yes,Free Shipping,1,Venmo,Yes
55,Male,Shorts,Clothing,92.48184963620834,Florida,L,Yellow,Winter,3.1,Yes,Free Shipping,42,Bank Transfer,Yes
62,Male,Shoes,Footwear,88.2518480156359,North Dakota,L,Charcoal,Summer,3.0,Yes,Free Shipping,7,Venmo,Yes
55,Male,Gloves,Accessories,89.95352197097664,West Virginia,XL,Gray,Summer,3.7,Yes,Standard,50,PayPal,Yes
64,Male,Socks,Clothing,20.53980432289067,Nebraska,M,Turquoise,Spring,3.5,Yes,Store Pickup,37,Venmo,Yes
52,Male,Dress,Clothing,40.49020348517885,Tennessee,XL,Cyan,Spring,2.8,Yes,Store Pickup,18,Bank Transfer,Yes
24,Male,Handbag,Accessories,48.95996582490899,Oklahoma,M,Charcoal,Spring,4.5,Yes,Standard,29,Cash,Yes
38,Male,Belt,Accessories,69.02287215590084,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,45,PayPal,Yes
59,Male,Scarf,Accessories,53.18541652170414,Oregon,M,Olive,Winter,3.4,Yes,Express,13,PayPal,Yes
27,Male,Sneakers,Footwear,126.06364915023111,North Carolina,S,Pink,Winter,3.2,Yes,2-Day Shipping,47,PayPal,Yes
24,Male,Sweater,Clothing,69.65304874223901,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,7,Debit Card,Yes
23,Male,Coat,Outerwear,44.44641273441356,North Dakota,L,White,Summer,4.6,Yes,Express,11,Venmo,Yes
69,Male,Jewelry,Accessories,81.66684011476704,Ohio,S,Purple,Spring,5.0,Yes,Store Pickup,39,Bank Transfer,Yes
59,Male,Sunglasses,Accessories,75.79605866435344,Oklahoma,M,Olive,Summer,4.4,Yes,Standard,6,Debit Card,Yes
51,Male,Shoes,Footwear,34.83403429289697,South Carolina,S,Gray,Fall,4.9,Yes,Express,2,Venmo,Yes
63,Male,Scarf,Accessories,15.205563156384478,Maine,M,Silver,Spring,4.1,Yes,Standard,39,Credit Card,Yes
54,Male,Dress,Clothing,50.01214709111956,Nevada,L,Orange,Winter,4.9,Yes,Next Day Air,23,Credit Card,Yes
32,Male,T-shirt,Clothing,-13.47791448619614,Montana,S,Magenta,Fall,4.7,Yes,2-Day Shipping,46,Debit Card,Yes
39,Male,Backpack,Accessories,58.48489956638478,New Hampshire,XL,Beige,Fall,3.0,Yes,Store Pickup,19,Bank Transfer,Yes
66,Male,Jewelry,Accessories,9.81734676892604,Maine,L,Lavender,Winter,3.4,Yes,Store Pickup,3,Credit Card,Yes
28,Male,Jeans,Clothing,79.00787572952416,California,M,Peach,Winter,3.2,Yes,Store Pickup,47,PayPal,Yes
50,Male,Sunglasses,Accessories,83.83511951554318,West Virginia,S,Magenta,Fall,2.9,Yes,Standard,6,PayPal,Yes
70,Male,Sweater,Clothing,70.52341678431773,California,M,Beige,Fall,4.5,Yes,2-Day Shipping,6,Venmo,Yes
67,Male,Shorts,Clothing,112.008476763721,West Virginia,S,Yellow,Fall,2.7,Yes,Next Day Air,12,Credit Card,Yes
64,Male,Jewelry,Accessories,27.46192688675194,Louisiana,L,Brown,Spring,3.4,Yes,Express,40,PayPal,Yes
45,Male,Coat,Outerwear,75.03170657303284,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,38,PayPal,Yes
22,Male,Handbag,Accessories,91.83838343013012,Washington,M,Orange,Summer,2.7,Yes,Store Pickup,10,PayPal,Yes
27,Male,Boots,Footwear,15.595335859587156,Virginia,L,Purple,Spring,4.2,Yes,Standard,28,Bank Transfer,Yes
25,Male,Gloves,Accessories,107.62917531708707,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,19,PayPal,Yes
37,Male,Sweater,Clothing,109.58880241442574,Minnesota,L,Gray,Spring,4.8,Yes,Standard,25,Cash,Yes
26,Male,T-shirt,Clothing,72.6164869579059,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,38,Credit Card,Yes
33,Male,Shoes,Footwear,30.73730941818245,Vermont,L,Maroon,Fall,4.2,Yes,Standard,6,PayPal,Yes
43,Male,Scarf,Accessories,56.077447483308255,North Dakota,M,Beige,Spring,4.8,Yes,Store Pickup,7,Debit Card,Yes
37,Male,Sneakers,Footwear,62.70920309494764,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,2,PayPal,Yes
46,Male,Dress,Clothing,112.75632623946925,South Carolina,S,Black,Fall,3.9,Yes,Standard,24,Bank Transfer,Yes
22,Male,Belt,Accessories,14.111446824112658,Mississippi,M,Indigo,Fall,3.0,Yes,Free Shipping,26,Cash,Yes
20,Male,Boots,Footwear,55.012499540924544,Montana,S,Silver,Winter,4.6,Yes,Free Shipping,25,Debit Card,Yes
60,Male,Scarf,Accessories,35.104873994363665,Idaho,L,Blue,Fall,3.5,Yes,2-Day Shipping,10,Debit Card,Yes
39,Male,Boots,Footwear,66.93961187529484,Utah,M,Green,Winter,4.8,Yes,Free Shipping,14,PayPal,Yes
43,Male,T-shirt,Clothing,81.99869057041512,Oklahoma,L,Orange,Fall,4.8,Yes,Standard,21,Cash,Yes
31,Male,Backpack,Accessories,90.45699864694996,California,L,Cyan,Fall,3.0,Yes,Express,26,PayPal,Yes
19,Male,Sneakers,Footwear,23.64759141234812,Nevada,M,Orange,Winter,4.5,Yes,Next Day Air,12,Bank Transfer,Yes
35,Male,T-shirt,Clothing,90.15241029957411,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,11,Credit Card,Yes
41,Male,Jeans,Clothing,76.40591263423798,South Carolina,S,Silver,Summer,3.8,Yes,Standard,15,Cash,Yes
52,Male,Gloves,Accessories,65.28877668117498,Maryland,M,Peach,Spring,4.6,Yes,Express,13,Cash,Yes
45,Male,Hoodie,Clothing,90.2322975617778,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,5,Credit Card,Yes
34,Male,Sneakers,Footwear,43.507158163242615,Alabama,L,White,Spring,3.4,Yes,Express,36,Cash,Yes
35,Male,Shorts,Clothing,20.31771658528756,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,32,Bank Transfer,Yes
29,Male,Sweater,Clothing,51.55353643797018,Virginia,L,Lavender,Spring,4.8,Yes,2-Day Shipping,1,Credit Card,Yes
59,Male,Jeans,Clothing,35.64628023959183,Michigan,M,Indigo,Summer,2.8,Yes,Express,15,PayPal,Yes
24,Male,Jacket,Outerwear,59.03026926886893,Maine,M,Yellow,Summer,3.1,Yes,Store Pickup,3,Bank Transfer,Yes
70,Male,Jewelry,Accessories,130.02303951045047,Nevada,S,White,Summer,4.6,Yes,Free Shipping,48,Cash,Yes
29,Male,Backpack,Accessories,90.31349268585716,Wyoming,L,Violet,Winter,2.6,Yes,Store Pickup,30,Debit Card,Yes
67,Male,Coat,Outerwear,54.58594368127653,Connecticut,M,Lavender,Winter,2.6,Yes,Express,40,Bank Transfer,Yes
36,Male,Belt,Accessories,56.35036962820218,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,24,Bank Transfer,Yes
23,Male,Sandals,Footwear,122.21495849763974,Mississippi,L,Beige,Fall,4.5,Yes,Free Shipping,48,Debit Card,Yes
18,Male,Sweater,Clothing,108.10681684886409,Illinois,L,Purple,Spring,3.0,Yes,Standard,27,Venmo,Yes
53,Male,Shorts,Clothing,86.02071703041852,Utah,S,Teal,Winter,3.5,Yes,Free Shipping,14,Credit Card,Yes
32,Male,Socks,Clothing,73.43141901908712,North Carolina,S,Peach,Spring,3.8,Yes,Free Shipping,18,Debit Card,Yes
38,Male,Shirt,Clothing,52.90751899170295,Kentucky,M,Violet,Winter,3.5,Yes,Standard,48,Cash,Yes
47,Male,Pants,Clothing,86.37263115064698,Minnesota,M,Purple,Fall,3.1,Yes,Store Pickup,32,Debit Card,Yes
46,Male,Scarf,Accessories,6.701530788397911,New York,L,Teal,Spring,3.0,Yes,Store Pickup,21,Credit Card,Yes
66,Male,Sweater,Clothing,36.72102919996878,Illinois,M,Gold,Winter,4.3,Yes,Standard,42,PayPal,Yes
40,Male,Jeans,Clothing,108.16848973699176,North Dakota,S,Teal,Winter,3.3,Yes,Store Pickup,4,Credit Card,Yes
43,Male,Pants,Clothing,35.82521027153771,Louisiana,M,Violet,Winter,4.7,Yes,Express,19,Credit Card,Yes
58,Male,Backpack,Accessories,67.3348297466845,Illinois,L,Black,Winter,4.5,Yes,Store Pickup,6,Credit Card,Yes
